District_Name,Fiscal_Year,Fund_Code,Object_Code,School_Code,Function_Code,Program_Code,Account_Name,Date,TransactionNo,Journal,Description,absolute_amount,Credit_Flag,amount
Aleutian Region School District,19,100,350,100,099,000,Employeeenefits,6/13/2019,5782,PURCH,"GRANT AVIATION, INC.",60,,60
Aleutian Region School District,19,100,350,100,099,000,Employeeenefits,6/16/2019,5789,GJNLA,TRS OB Preliminary,"35,246.02",,35246.02
Aleutian Region School District,19,100,350,100,099,000,Employeeenefits,6/20/2019,5793,GJNLA,FY19 Insurance accrual Adj,"3,428.13",,3428.13
Aleutian Region School District,19,100,350,100,099,000,Employeeenefits,6/20/2019,5794,GJNLA,Esc expense and PBL bal Ady,"9,713.06",,9713.06
Aleutian Region School District,19,100,350,100,099,000,Employeeenefits,6/20/2019,5796,GJNLA,Annual Adj Workers comp,690.7,CR,-690.7
Aleutian Region School District,19,100,350,100,099,000,Employeeenefits,6/29/2019,5799,GJNLA,Excess Teacher Housing alloc,"17,867.51",,17867.51
Aleutian Region School District,19,100,350,100,099,000,Employeeenefits,6/30/2019,5805,GJNLA,FY19 Reconcilliatin TRS For,"4,467.42",CR,-4467.42
Aleutian Region School District,19,100,350,100,099,000,Employeeenefits,6/30/2019,5827,GJNLA,FInal TRS OB ADJ,171.21,,171.21
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,7/10/2018,5523,PAYRL,Employee,28.24,,28.24
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,7/10/2018,5523,PAYRL,Employee,6.6,,6.6
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,7/10/2018,5523,PAYRL,Employee,3.86,,3.86
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,18.82,,18.82
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,4.4,,4.4
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,2.58,,2.58
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,8/30/2018,5586,PAYRL,Employee,58,,58
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,8/30/2018,5586,PAYRL,Employee,502.4,,502.4
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,8/30/2018,5586,PAYRL,Employee,33.94,,33.94
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,8/30/2018,5586,PAYRL,Employee,"2,312.46",,2312.46
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,74.35,,74.35
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,17.39,,17.39
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,10.17,,10.17
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,80.94,,80.94
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,18.93,,18.93
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,11.07,,11.07
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,123.29,,123.29
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,28.83,,28.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,16.87,,16.87
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,12/17/2018,5660,PAYRL,Employee,112.94,,112.94
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,12/17/2018,5660,PAYRL,Employee,26.42,,26.42
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,12/17/2018,5660,PAYRL,Employee,135.1,,135.1
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,12/17/2018,5660,PAYRL,Employee,"1,170.25",,1170.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,12/17/2018,5660,PAYRL,Employee,15.45,,15.45
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,12/17/2018,5660,PAYRL,Employee,79.04,,79.04
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,12/17/2018,5660,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,1/16/2019,5676,PAYRL,Employee,69.65,,69.65
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,1/16/2019,5676,PAYRL,Employee,16.29,,16.29
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,1/16/2019,5676,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,1/16/2019,5676,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,1/16/2019,5676,PAYRL,Employee,9.53,,9.53
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,1/16/2019,5676,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,1/16/2019,5676,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,2/14/2019,5689,PAYRL,Employee,131.76,,131.76
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,2/14/2019,5689,PAYRL,Employee,30.81,,30.81
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,2/14/2019,5689,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,2/14/2019,5689,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,2/14/2019,5689,PAYRL,Employee,18.03,,18.03
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,2/14/2019,5689,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,2/14/2019,5689,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,3/14/2019,5701,PAYRL,Employee,85.64,,85.64
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,3/14/2019,5701,PAYRL,Employee,20.03,,20.03
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,3/14/2019,5701,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,3/14/2019,5701,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,3/14/2019,5701,PAYRL,Employee,11.72,,11.72
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,3/14/2019,5701,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,3/14/2019,5701,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,3/26/2019,5716,GJNLA,Head Tch frng Reclass to 400,"1,418.61",CR,-1418.61
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,4/15/2019,5730,PAYRL,Employee,112,,112
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,4/15/2019,5730,PAYRL,Employee,26.2,,26.2
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,4/15/2019,5730,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,4/15/2019,5730,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,4/15/2019,5730,PAYRL,Employee,15.32,,15.32
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,4/15/2019,5730,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,4/15/2019,5730,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/16/2019,5754,PAYRL,Employee,235.29,,235.29
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/16/2019,5754,PAYRL,Employee,55.02,,55.02
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/16/2019,5754,PAYRL,Employee,135.1,,135.1
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/16/2019,5754,PAYRL,Employee,"1,170.25",,1170.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/16/2019,5754,PAYRL,Employee,32.19,,32.19
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/16/2019,5754,PAYRL,Employee,79.04,,79.04
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/16/2019,5754,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5761,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5761,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5761,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5761,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5764,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5764,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5764,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5764,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5767,PAYRL,Employee,98.85,,98.85
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5767,PAYRL,Employee,856.25,,856.25
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5767,PAYRL,Employee,57.83,,57.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5767,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5770,PAYRL,Employee,18.83,,18.83
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5770,PAYRL,Employee,11.02,,11.02
Aleutian Region School District,19,100,350,100,302,000,Employeeenefits,5/23/2019,5770,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,7/10/2018,5523,PAYRL,Employee,110.29,,110.29
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,7/10/2018,5523,PAYRL,Employee,955.37,,955.37
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,7/10/2018,5523,PAYRL,Employee,64.53,,64.53
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,7/10/2018,5523,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,88.16,,88.16
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,6.96,,6.96
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,763.65,,763.65
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,60.29,,60.29
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,51.58,,51.58
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,4.07,,4.07
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/16/2018,5549,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/30/2018,5586,PAYRL,Employee,29,CR,-29
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/30/2018,5586,PAYRL,Employee,251.2,CR,-251.2
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/30/2018,5586,PAYRL,Employee,16.97,CR,-16.97
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,8/30/2018,5586,PAYRL,Employee,"1,156.23",CR,-1156.23
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,342.4,,342.4
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,106.68,,106.68
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,93.59,,93.59
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,80.08,,80.08
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,924.06,,924.06
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,810.7,,810.7
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,62.41,,62.41
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,54.75,,54.75
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,46.85,,46.85
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,9/17/2018,5606,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,415.66,,415.66
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,106.68,,106.68
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,93.59,,93.59
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,97.21,,97.21
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,924.06,,924.06
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,810.7,,810.7
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,62.41,,62.41
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,54.75,,54.75
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,56.87,,56.87
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,10/16/2018,5624,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,452.3,,452.3
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,106.68,,106.68
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,93.6,,93.6
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,105.78,,105.78
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,924.06,,924.06
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,810.7,,810.7
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,62.41,,62.41
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,54.75,,54.75
Aleutian Region School District,19,100,350,100,315,000,Employeeenefits,11/15/2018,5642,PAYRL,Employee,61.88,,61.88
